SKCL;Alfonso Bonilla Aragon International Airport;Colombia
SKCO;La Florida Airport;Colombia
SKCU;Juan H White Airport;Colombia
SKCV;CoveÃƒÂ±as Airport;Colombia
SKCZ;Las Brujas Airport;Colombia
SKEB;El Bagre Airport;Colombia
SKEJ;YariguÃƒÂ­es Airport;Colombia
SKFL;Gustavo Artunduaga Paredes Airport;Colombia
SKGI;Santiago Vila Airport;Colombia
SKGO;Santa Ana Airport;Colombia
SKGP;Juan Casiano Airport;Colombia
SKIB;Perales Airport;Colombia
SKIP;San Luis Airport;Colombia
SKLC;Antonio Roldan Betancourt Airport;Colombia
SKLM;Jorge Isaac Airport;Colombia
SKLT;Alfredo Vásquez Cobo International Airport;Colombia
SKMD;Enrique Olaya Herrera Airport;Colombia
SKMG;Baracoa Airport;Colombia
SKMR;Los Garzones Airport;Colombia
SKMU;Fabio Alberto Leon Bentley Airport;Colombia
SKMZ;La Nubia Airport;Colombia
SKNV;Benito Salas Airport;Colombia
SKOC;Aguas Claras Airport;Colombia
SKPC;German Olano Airport;Colombia
SKPD;Obando Airport;Colombia
SKPE;MatecaÃƒÂ±a International Airport;Colombia
SKPI;Pitalito Airport;Colombia
SKPP;Guillermo LeÃƒÂ³n Valencia Airport;Colombia
SKPQ;German Olano Air Base;Colombia
SKPS;Antonio Narino Airport;Colombia
SKPV;El Embrujo Airport;Colombia
SKPZ;Paz De Ariporo Airport;Colombia
SKQU;Mariquita Airport;Colombia
SKRG;Jose Maria CÃƒÂ³rdova International Airport;Colombia
SKRH;Almirante Padilla Airport;Colombia
SKSJ;Jorge E. Gonzalez Torres Airport;Colombia
SKSM;SimÃƒÂ³n BolÃƒÂ­var International Airport;Colombia
SKSP;Gustavo Rojas Pinilla International Airport;Colombia
SKSV;Eduardo Falla Solano Airport;Colombia
SKTJ;Tunja Airport;Colombia
SKTM;Gustavo Vargas Airport;Colombia
SKTQ;Tres Esquinas Air Base;Colombia
SKUA;MarandÃƒÂºa Air Base;Colombia
SKUC;Santiago Perez Airport;Colombia
SKUI;El CaraÃƒÂ±o Airport;Colombia
SKUL;Heriberto GÃƒÂ­l MartÃƒÂ­nez Airport;Colombia
SKVP;Alfonso LÃƒÂ³pez Pumarejo Airport;Colombia
SKVV;Vanguardia Airport;Colombia
SKYP;El Yopal Airport;Colombia
SLAL;AlcantarÃƒÂ­ Airport;Bolivia
SLBJ;Bermejo Airport;Bolivia
SLCB;Jorge Wilsterman International Airport;Bolivia
SLCO;Capitán AnÃƒÂ­bal Arab Airport;Bolivia
SLET;El Trompillo Airport;Bolivia
SLLP;El Alto International Airport;Bolivia
SLOR;Juan Mendoza Airport;Bolivia
SLPO;Capitan Nicolas Rojas Airport;Bolivia
SLPS;Capitán Av. Salvador Ogaya G. airport;Bolivia
SLSA;Santa Ana Del Yacuma Airport;Bolivia
SLSU;Juana Azurduy De Padilla Airport;Bolivia
SLTJ;Capitan Oriel Lea Plaza Airport;Bolivia
SLTR;Teniente Av. Jorge Henrich Arauz Airport;Bolivia
SLVM;Teniente Coronel Rafael PabÃƒÂ³n Airport;Bolivia
SLVR;Viru Viru International Airport;Bolivia
SLYA;Yacuiba Airport;Bolivia
SMJP;Johan Adolf Pengel International Airport;Suriname
SO-0001;K50 International Airport;Somalia
SOCA;Cayenne-Rochambeau Airport;French Guiana
SOOG;Saint-Georges-de-l'Oyapock Airport;French Guiana
SPAY;Teniente General Gerardo Pérez Pinedo Airport;Peru
SPBC;Caballococha Airport;Peru
SPBR;Iberia Airport;Peru
SPCL;Cap FAP David Abenzur Rengifo International Airport;Peru
SPEO;Teniente FAP Jaime A De Montreuil Morales Airport;Peru
SPHI;Capitan FAP Jose A Quinones Gonzales International Airport;Peru
SPHO;Coronel FAP Alfredo Mendivil Duarte Airport;Peru
SPHZ;Comandante FAP German Arias Graziani Airport;Peru
SPIM;Jorge Chávez International Airport;Peru
SPJA;Juan Simons Vela Airport;Peru
SPJE;Shumba Airport;Peru
SPJI;Juanjui Airport;Peru
SPJJ;Francisco Carle Airport;Peru
SPJL;Inca Manco Capac International Airport;Peru
SPJR;Mayor General FAP Armando Revoredo Iglesias Airport;Peru
SPLO;Ilo Airport;Peru
SPME;Capitan FAP Pedro Canga Rodriguez Airport;Peru
SPMS;Moises Benzaquen Rengifo Airport;Peru
SPNC;Alferez Fap David Figueroa Fernandini Airport;Peru
SPPY;Chachapoyas Airport;Peru
SPQT;Coronel FAP Francisco Secada Vignetta International Airport;Peru
SPQU;RodrÃƒÂ­guez BallÃƒÂ³n International Airport;Peru
SPRU;Capitan FAP Carlos Martinez De Pinillos International Airport;Peru
SPSO;Capitán FAP Renán ElÃƒÂ­as Olivera International Airport;Peru
SPST;Cadete FAP Guillermo Del Castillo Paredes Airport;Peru
SPTN;Coronel FAP Carlos Ciriani Santa Rosa International Airport;Peru
SPTU;Padre Aldamiz International Airport;Peru
SPUR;Capitán FAP Guillermo Concha Iberico International Airport;Peru
SPYL;Capitan Montes Airport;Peru
SPZA;Maria Reiche Neuman Airport;Peru
SPZO;Alejandro Velasco Astete International Airport;Peru
SQD;Shangrao Sanqingshan Airport;China
SQJ;Shaxian Airport;China
SSZW;Ponta Grossa Airport - Comandante Antonio Amilton Beraldo;Brazil
SUAA;Angel S Adami Airport;Uruguay
SUDU;Santa Bernardina International Airport;Uruguay
SULS;Capitan Corbeta CA Curbelo International Airport;Uruguay
SUMU;Carrasco International /General C L Berisso Airport;Uruguay
SUSO;Nueva Hesperides International Airport;Uruguay
SVAC;Oswaldo Guevara Mujica Airport;Venezuela
SVAN;Anaco Airport;Venezuela
SVBC;General José Antonio Anzoategui International Airport;Venezuela
SVBI;Barinas Airport;Venezuela
SVBL;El Libertador Airbase;Venezuela
SVBM;Barquisimeto International Airport;Venezuela
SVBS;Escuela Mariscal Sucre Airport;Venezuela
SVCB;"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar";Venezuela
SVCD;Caicara del Orinoco Airport;Venezuela
SVCL;Calabozo Airport;Venezuela
SVCN;Canaima Airport;Venezuela
SVCO;Carora Airport;Venezuela
SVCP;General Francisco BermÃƒÂºdez Airport;Venezuela
SVCR;José Leonardo Chirinos Airport;Venezuela
SVCS;Oscar Machado Zuluaga Airport;Venezuela
SVCU;Cumaná (Antonio José de Sucre) Airport;Venezuela
SVED;El Dorado Airport;Venezuela
SVEZ;Elorza Airport;Venezuela
SVFM;Francisco de Miranda Airport;Venezuela
SVGD;Guasdalito Airport;Venezuela
SVGI;Guiria Airport;Venezuela
SVGU;Guanare Airport;Venezuela
SVJC;Josefa Camejo International Airport;Venezuela
SVJM;San Juan de Los Morros Airport;Venezuela
SVLF;La Fria Airport;Venezuela
SVMC;La Chinita International Airport;Venezuela
SVMD;Alberto Carnevalli Airport;Venezuela
SVMG;Del Caribe Santiago MariÃƒÂ±o International Airport;Venezuela
SVMI;SimÃƒÂ³n BolÃƒÂ­var International Airport;Venezuela
SVMP;Metropolitano Airport;Venezuela
SVMT;MaturÃƒÂ­n Airport;Venezuela
SVPA;Cacique Aramare Airport;Venezuela
SVPC;General Bartolome Salom International Airport;Venezuela
SVPM;Paramillo Airport;Venezuela
SVPR;General Manuel Carlos Piar International Airport;Venezuela
SVPT;Palmarito Airport;Venezuela
SVSA;San Antonio Del Tachira Airport;Venezuela
SVSE;Santa Elena de Uairen Airport;Venezuela
SVSO;Mayor Buenaventura Vivas International Airport;Venezuela
SVSP;Sub Teniente Nestor Arias Airport;Venezuela
SVSR;San Fernando De Apure Airport;Venezuela
SVST;San Tomé Airport;Venezuela
SVSZ;Santa Bárbara del Zulia Airport;Venezuela
SVTC;Tucupita Airport;Venezuela
SVTM;Tumeremo Airport;Venezuela
SVVA;Arturo Michelena International Airport;Venezuela
SVVG;Juan Pablo Pérez Alfonso Airport;Venezuela
SVVL;Dr. Antonio Nicolás BriceÃƒÂ±o Airport;Venezuela
SVVP;Valle de La Pascua Airport;Venezuela
SWGN;AraguaÃƒÂ­na Airport;Brazil
SYCJ;Cheddi Jagan International Airport;Guyana
SYGO;Eugene F. Correira International Airport;Guyana
SYLT;Lethem Airport;Guyana
TAPA;V.C. Bird International Airport;Antigua and Barbuda
TBPB;Grantley Adams International Airport;Barbados
TDCF;Canefield Airport;Dominica
TDPD;Douglas-Charles Airport;Dominica
TFFF;Martinique Aimé Césaire International Airport;Martinique
TFFG;L'Espérance Airport;Saint Martin (French)
TFFJ;Gustaf III Airport;Saint Barthélemy
TFFM;Les Bases Airport;Guadeloupe
TFFR;Pointe-ÃƒÂ -Pitre Le Raizet;Guadeloupe
TGPY;Point Salines International Airport;Grenada
TIST;Cyril E. King Airport;Virgin Islands, U.S.
TISX;Henry E Rohlsen Airport;Virgin Islands, U.S.
TJ-UT45;Gissar Air Base;Tajikistan
TJ-UT46;Farkhor Air Base;Tajikistan
TJAB;Antonio Nery Juarbe Pol Airport;Puerto Rico
TJBQ;Rafael Hernandez Airport;Puerto Rico
TJFA;Diego Jimenez Torres Airport;Puerto Rico
TJIG;Fernando Luis Ribas Dominicci Airport;Puerto Rico
TJMZ;Eugenio Maria De Hostos Airport;Puerto Rico
TJPS;Mercedita Airport;Puerto Rico
TJSJ;Luis Munoz Marin International Airport;Puerto Rico
TKPK;Robert L. Bradshaw International Airport;Saint Kitts and Nevis
TKPN;Vance W. Amory International Airport;Saint Kitts and Nevis
TLPC;George F. L. Charles Airport;Saint Lucia
TLPL;Hewanorra International Airport;Saint Lucia
TM-UT52;Mary North Airport;Turkmenistan
TN-0002;Enfidha - Hammamet International Airport;Tunisia
TNCA;Queen Beatrix International Airport;Aruba
TNCB;Flamingo International Airport;Bonaire, Sint Eustatius and Saba
TNCC;Hato International Airport;Curaçao
TNCE;F. D. Roosevelt Airport;Bonaire, Sint Eustatius and Saba
TNCM;Princess Juliana International Airport;Sint Maarten (Dutch)
TNW;Jumandy Airport;Ecuador
TQPF;Clayton J Lloyd International Airport;Anguilla
TR-0004;Temelli Air Base;Turkey
TR-0021;ÃƒÂ‡ukurhisar Airport;Turkey
TR-0026;IÃ„ÂŸdÃ„Â±r Airport;Turkey
TR-0028;KeÃ…ÂŸan Airport;Turkey
TR-0044;ÃƒÂ‡ukurova Airport;Turkey
TRPG;John A. Osborne Airport;Montserrat
TTCP;Tobago-Crown Point Airport;Trinidad and Tobago
TTPP;Piarco International Airport;Trinidad and Tobago
TUPJ;Terrance B. Lettsome International Airport;Virgin Islands, British
TVSA;Argyle International Airport;Saint Vincent and the Grenadines
TVSB;J F Mitchell Airport;Saint Vincent and the Grenadines
TVSC;Canouan Airport;Saint Vincent and the Grenadines
TVSM;Mustique Airport;Saint Vincent and the Grenadines
TVSU;Union Island International Airport;Saint Vincent and the Grenadines
TW-0004;Zuoying Naval Airfield;Taiwan
TXKF;L.F. Wade International International Airport;Bermuda
UA-0005;Nizhyn Air Base;Ukraine
UA-0010;Oktyabrskoe Air Base;Ukraine
UA-0012;Kirovskoe Air Base;Ukraine
UA-0020;Melitopol Air Base;Ukraine
UA-0022;Kacha Air Base;Ukraine
UA-0025;Bila Tserkva Airfield;Ukraine
UA-0028;Zhovtneve Air Base;Ukraine
UA-0029;Bolshoy Tokmak Air Base;Ukraine
UA30;Batken Airport;Kyrgyzstan
UAAA;Almaty Airport;Kazakhstan
UAAH;Balkhash Airport;Kazakhstan
UACC;Astana International Airport;Kazakhstan
UACK;Kokshetau Airport;Kazakhstan
UACP;Petropavlosk South Airport;Kazakhstan
UADD;Taraz Airport;Kazakhstan
UAFL;Issyk-Kul International Airport;Kyrgyzstan
UAFM;Manas International Airport;Kyrgyzstan
UAFO;Osh Airport;Kyrgyzstan
UAFW;Kant Air Base;Kyrgyzstan
UAII;Shymkent Airport;Kazakhstan
UAKD;Zhezkazgan Airport;Kazakhstan
UAKK;Sary-Arka Airport;Kazakhstan
UAON;Yubileyniy Airfield;Kazakhstan
UARR;Uralsk Airport;Kazakhstan
UASA;Ayaguz Airport;Kazakhstan
UASB;Ekibastuz Airport;Kazakhstan
UASK;Ust-Kamennogorsk Airport;Kazakhstan
UASP;Pavlodar Airport;Kazakhstan
UASS;Semipalatinsk Airport;Kazakhstan
UATE;Aktau Airport;Kazakhstan
UATG;Atyrau Airport;Kazakhstan
UATR;Chelkar Airport;Kazakhstan
UATT;Aktobe Airport;Kazakhstan
UAUU;Kostanay West Airport;Kazakhstan
UB12;Nasosnaya Air Base;Azerbaijan
UB13;Stepanakert Air Base;Azerbaijan
UB14;Kyurdamir Air Base;Azerbaijan
UB18;Baku Kala Air Base;Azerbaijan
UBBB;Heydar Aliyev International Airport;Azerbaijan
UBBG;Ganja International Airport;Azerbaijan
UBBN;Nakhchivan Airport;Azerbaijan
UBBQ;Gabala International Airport;Azerbaijan
UDSG;Gyumri Shirak Airport;Armenia
UDYE;Erebuni Airport;Armenia
UDYZ;Zvartnots International Airport;Armenia
UEEE;Yakutsk Airport;Russian Federation
UELL;Chulman Airport;Russian Federation
UEMA;Moma Airport;Russian Federation
UEMM;Magan Airport;Russian Federation
UEMO;Olyokminsk Airport;Russian Federation
UEMT;Ust-Nera Airport;Russian Federation
UENK;Kyzyl-Syr Airport;Russian Federation
UENW;Vilyuisk Airport;Russian Federation
UERA;Aykhal Airport;Russian Federation
UERL;Lensk Airport;Russian Federation
UERP;Polyarny Airport;Russian Federation
UERR;Mirny Airport;Russian Federation
UERS;Saskylakh Airport;Russian Federation
UESG;Belaya Gora Airport;Russian Federation
UESK;Srednekolymsk Airport;Russian Federation
UESO;Chokurdakh Airport;Russian Federation
UESS;Cherskiy Airport;Russian Federation
UEST;Tiksi Airport;Russian Federation
UESU;Zyryanka Airport;Russian Federation
UG0U;Gudauta Air Base;Georgia
UG11;Dollyar Air Base;Azerbaijan
UG22;Tbilisi Marneuli Air Base;Georgia
UG24;Tbilisi Soganlug Air Base;Georgia
UG27;Vaziani Air Base;Georgia
UG28;Bolshiye Shiraki Air Base;Georgia
UGEJ;Dzhermuk Airport;Armenia
UGKO;Kopitnari Airport;Georgia
UGSB;Batumi International Airport;Georgia
UGSS;Sukhumi Dranda Airport;Georgia
UGTB;Tbilisi International Airport;Georgia
UHB1;Birofeld Air Base;Russian Federation
UHBB;Ignatyevo Airport;Russian Federation
UHHH;Khabarovsk-Novy Airport;Russian Federation
UHK1;Blagodatnoye Air Base;Russian Federation
UHKD;Dzemgi Airport;Russian Federation
UHKG;Kamenny Ruchey Naval Air Base;Russian Federation
UHKK;Komsomolsk-on-Amur Airport;Russian Federation
UHKM;Maygatka Airport.;Russian Federation
UHMA;Ugolny Airport;Russian Federation
UHMD;Provideniya Bay Airport;Russian Federation
UHMF;Omsukchan Airport;Russian Federation
UHMG;Chaybukha Airport;Russian Federation
UHMK;Keperveem Airport;Russian Federation
UHMM;Sokol Airport;Russian Federation
UHMP;Pevek Airport;Russian Federation
UHMS;Seymchan Airport;Russian Federation
UHMT;Magadan-13 Airport;Russian Federation
UHMW;Severo-Evensk Airport;Russian Federation
UHNN;Nikolayevsk-na-Amure Airport;Russian Federation
UHOO;Okhotsk Airport;Russian Federation
UHPL;Palana Airport;Russian Federation
UHPP;Yelizovo Airport;Russian Federation
UHSS;Yuzhno-Sakhalinsk Airport;Russian Federation
UHWW;Vladivostok International Airport;Russian Federation
UIAA;Chita-Kadala Airport;Russian Federation
UIAE;Krasnokamensk Airport;Russian Federation
UIBB;Bratsk Airport;Russian Federation
UIBV;Zheleznogorsk Airport;Russian Federation
UIII;Irkutsk Airport;Russian Federation
UITT;Ust-Kut Airport;Russian Federation
UIUB;Bagdarin Airport;Russian Federation
UIUU;Ulan-Ude Airport (Mukhino);Russian Federation
UKBB;Boryspil International Airport;Ukraine
UKCM;Mariupol International Airport;Ukraine
UKCW;Luhansk International Airport;Ukraine
UKDD;Dnipropetrovsk International Airport;Ukraine
UKDE;Zaporizhzhia International Airport;Ukraine
UKDR;Kryvyi Rih International Airport;Ukraine
UKFB;Belbek Airport;Ukraine
UKFF;Simferopol International Airport;Ukraine
UKFG;Gvardeyskoe Air Base;Ukraine
UKFI;Saki Air Base;Ukraine
UKFY;Dzhankoy Airport;Ukraine
UKHH;Kharkiv International Airport;Ukraine
UKKE;Cherkasy International Airport;Ukraine
UKKK;Kiev Zhuliany International Airport;Ukraine
UKKM;Gostomel Airport;Ukraine
UKKO;Ozerne Air Base;Ukraine
UKLH;Khmelnytskyi Airport;Ukraine
UKLI;Ivano-Frankivsk International Airport;Ukraine
UKLL;Lviv International Airport;Ukraine
UKLN;Chernivtsi International Airport;Ukraine
UKLR;Rivne International Airport;Ukraine
UKLU;Uzhhorod International Airport;Ukraine
UKON;Mykolaiv International Airport;Ukraine
UKOO;Odessa International Airport;Ukraine
ULAA;Talagi Airport;Russian Federation
ULAK;Severomorsk-1 Naval Air Base;Russian Federation
ULAM;Naryan Mar Airport;Russian Federation
ULBC;Cherepovets Airport;Russian Federation
ULDD;Amderma Airport;Russian Federation
ULH;Majeed Bin Abdulaziz Airport;Saudi Arabia
ULKK;Kotlas Airport;Russian Federation
ULLI;Pulkovo Airport;Russian Federation
ULLP;Pushkin Airport;Russian Federation
ULLS;Siversky Air Base;Russian Federation
ULMM;Murmansk Airport;Russian Federation
ULNR;Staraya Russa Air Base;Russian Federation
ULOL;Velikiye Luki Airport;Russian Federation
ULOO;Pskov Airport;Russian Federation
ULPB;Petrozavodsk Airport;Russian Federation
ULPP;Peski Airport;Russian Federation
ULPW;Sortavala;Russian Federation
ULWW;Vologda Airport;Russian Federation
UMBB;Brest Airport;Belarus
UMGG;Gomel Airport;Belarus
UMII;Vitebsk Vostochny Airport;Belarus
UMKK;Khrabrovo Airport;Russian Federation
UMMA;Baranavichi Air Base;Belarus
UMMG;Hrodna Airport;Belarus
UMMS;Minsk National Airport;Belarus
UMNB;Babruisk Air Base;Belarus
UMOO;Mogilev Airport;Belarus
UNAA;Abakan Airport;Russian Federation
UNBB;Barnaul Airport;Russian Federation
UNBG;Gorno-Altaysk Airport;Russian Federation
UNCC;Novosibirsk North Airport;Russian Federation
UNEE;Kemerovo Airport;Russian Federation
UNIB;Baykit Airport;Russian Federation
UNII;Yeniseysk Airport;Russian Federation
UNIP;Podkamennaya Tunguska Airport;Russian Federation
UNIS;Severo-Eniseysk Airport;Russian Federation
UNIW;Vanavara Airport;Russian Federation
UNKL;Yemelyanovo Airport;Russian Federation
UNKM;Cheremshanka Airport;Russian Federation
UNKO;Sharypovo Airport;Russian Federation
UNKS;Achinsk Airport;Russian Federation
UNKY;Kyzyl Airport;Russian Federation
UNNE;Yeltsovka Airport;Russian Federation
UNNT;Tolmachevo Airport;Russian Federation
UNOO;Omsk Central Airport;Russian Federation
UNOS;Omsk Severny Airport;Russian Federation
UNSS;Strezhevoy Airport;Russian Federation
UNTT;Bogashevo Airport;Russian Federation
UNWW;Spichenkovo Airport;Russian Federation
UODD;Dikson Airport;Russian Federation
UODN;Nagurskoye;Russian Federation
UOHH;Khatanga Airport;Russian Federation
UOIG;Svetlogorsk Airport;Russian Federation
UOII;Igarka Airport;Russian Federation
UOOO;Norilsk-Alykel Airport;Russian Federation
UOOW;Valek Airport;Russian Federation
URKA;Anapa Vityazevo Airport;Russian Federation
URKE;Yeysk Airport;Russian Federation
URKG;Gelendzhik Airport;Russian Federation
URKH;Khanskaya Air Base;Russian Federation
URKK;Krasnodar Pashkovsky International Airport;Russian Federation
URMG;Khankala Air Base;Russian Federation
URML;Uytash Airport;Russian Federation
URMM;Mineralnyye Vody Airport;Russian Federation
URMN;Nalchik Airport;Russian Federation
URMO;Beslan Airport;Russian Federation
URMS;Magas Airport;Russian Federation
URMT;Stavropol Shpakovskoye Airport;Russian Federation
UROD;Dudinka Airport;Russian Federation
URRP;Platov International Airport;Russian Federation
URRT;Taganrog Yuzhny Airport;Russian Federation
URSS;Sochi International Airport;Russian Federation
URWA;Astrakhan Airport;Russian Federation
URWI;Elista Airport;Russian Federation
URWW;Volgograd International Airport;Russian Federation
US-0086;Jim's Private Airport;United States
US-0254;Yuma Auxiliary Army Airfield 2;United States
US-0571;Williston Basin International Airport;United States
USCC;Chelyabinsk Balandino Airport;Russian Federation
USCM;Magnitogorsk International Airport;Russian Federation
USDA;Sabetta International Airport;Russian Federation
USDD;Salekhard Airport;Russian Federation
USHB;Berezovo Airport;Russian Federation
USHH;Khanty Mansiysk Airport;Russian Federation
USHN;Nyagan Airport;Russian Federation
USHS;Sovetskiy Airport;Russian Federation
USHU;Uray Airport;Russian Federation
USHY;Beloyarskiy Airport;Russian Federation
USII;Izhevsk Airport;Russian Federation
USKK;Pobedilovo Airport;Russian Federation
USMM;Nadym Airport;Russian Federation
USMU;Novy Urengoy Airport;Russian Federation
USNN;Nizhnevartovsk Airport;Russian Federation
USPP;Bolshoye Savino Airport;Russian Federation
USRK;Kogalym International Airport;Russian Federation
USRN;Nefteyugansk Airport;Russian Federation
USRO;Noyabrsk Airport;Russian Federation
USRR;Surgut Airport;Russian Federation
USSK;Uktus Airport;Russian Federation
USSS;Koltsovo Airport;Russian Federation
USTR;Roshchino International Airport;Russian Federation
USUU;Kurgan Airport;Russian Federation
UTAA;Ashgabat International Airport;Turkmenistan
UTAK;Turkmenbashi Airport;Turkmenistan
UTAM;Mary Airport;Turkmenistan
UTAT;DaÃ…ÂŸoguz Airport;Turkmenistan
UTAV;Turkmenabat Airport;Turkmenistan
UTDD;Dushanbe Airport;Tajikistan
UTDK;Kulob Airport;Tajikistan
UTDL;Khudzhand Airport;Tajikistan
UTDT;Qurghonteppa International Airport;Tajikistan
UTNU;Urgench Airport;Uzbekistan
UTSB;Bukhara Airport;Uzbekistan
UTSS;Samarkand Airport;Uzbekistan
UTST;Termez Airport;Uzbekistan
UTTP;Tashkent East Airport;Uzbekistan
UTTT;Tashkent International Airport;Uzbekistan
UUBA;Kostroma Sokerkino Airport;Russian Federation
UUBC;Grabtsevo Airport;Russian Federation
UUBD;Dyagilevo Air Base;Russian Federation
UUBI;Ivanovo South Airport;Russian Federation
UUBK;Staroselye Airport;Russian Federation
UUBL;Semyazino Airport;Russian Federation
UUBM;Myachkovo Airport;Russian Federation
UUBP;Bryansk Airport;Russian Federation
UUBW;Zhukovsky International Airport;Russian Federation
UUDD;Domodedovo International Airport;Russian Federation
UUEE;Sheremetyevo International Airport;Russian Federation
UUEM;Migalovo Air Base;Russian Federation
UUMO;Ostafyevo International Airport;Russian Federation
UUMT;Tretyakovo Airport;Russian Federation
UUMU;Chkalovskiy Air Base;Russian Federation
UUOB;Belgorod International Airport;Russian Federation
UUOK;Kursk East Airport;Russian Federation
UUOL;Lipetsk Airport;Russian Federation
UUOO;Voronezh International Airport;Russian Federation
UUOR;Oryol Yuzhny Airport;Russian Federation
UUOT;Donskoye Airport;Russian Federation
UUWE;Yermolino Air Base;Russian Federation
UUWW;Vnukovo International Airport;Russian Federation
UUYH;Ukhta Airport;Russian Federation
UUYI;Inta Airport;Russian Federation
UUYK;Vuktyl Airport;Russian Federation
UUYP;Pechora Airport;Russian Federation
UUYS;Usinsk Airport;Russian Federation
UUYV;Izhma Airport;Russian Federation
UUYW;Vorkuta Airport;Russian Federation
UUYX;Ust-Tsylma Airport;Russian Federation
UUYY;Syktyvkar Airport;Russian Federation
UWGG;Nizhny Novgorod Strigino International Airport;Russian Federation
UWKB;Bugulma Airport;Russian Federation
UWKD;Kazan International Airport;Russian Federation
UWKE;Begishevo Airport;Russian Federation
UWKG;Borisoglebskoye Airport;Russian Federation
UWKJ;Yoshkar-Ola Airport;Russian Federation
UWKS;Cheboksary Airport;Russian Federation
UWKV;Zhigansk Airport;Russian Federation
UWLL;Ulyanovsk Baratayevka Airport;Russian Federation
UWLW;Ulyanovsk East Airport;Russian Federation
UWOO;Orenburg Central Airport;Russian Federation
UWOR;Orsk Airport;Russian Federation
UWPP;Penza Airport;Russian Federation
UWPS;Saransk Airport;Russian Federation
UWSB;Balakovo Airport;Russian Federation
UWSS;Saratov Central Airport;Russian Federation
UWUM;Maksimovka Airport;Russian Federation
UWUU;Ufa International Airport;Russian Federation
UWWB;Buguruslan Severny Airport;Russian Federation
UWWG;Bezymyanka Airfield;Russian Federation
UWWW;Kurumoch International Airport;Russian Federation
VA1G;Rewa Airport, Chorhata, REWA;India
VAAH;Sardar Vallabhbhai Patel International Airport;India
VAAK;Akola Airport;India
VAAU;Aurangabad Airport;India
VABB;Chhatrapati Shivaji International Airport;India
VABI;Bilaspur Airport;India
VABJ;Bhuj Airport;India
VABM;Belgaum Airport;India
VABO;Vadodara Airport;India
VABP;Raja Bhoj International Airport;India
VABV;Bhavnagar Airport;India
VADN;Daman Airport;India
VAGO;Dabolim Airport;India
VAHB;Hubli Airport;India
VAID;Devi Ahilyabai Holkar Airport;India
VAJB;Jabalpur Airport;India
VAJM;Jamnagar Airport;India
VAKE;Kandla Airport;India
VAKJ;Khajuraho Airport;India
VAKP;Kolhapur Airport;India
VAKS;Keshod Airport;India
VAND;Nanded Airport;India
VANP;Dr. Babasaheb Ambedkar International Airport;India
VAOZ;Nashik Airport;India
VAPO;Pune Airport;India
VAPR;Porbandar Airport;India
VARG;Ratnagiri Airport;India
VARK;Rajkot Airport;India
VASD;Shirdi Airport;India
VASL;Solapur Airport;India
VASU;Surat Airport;India
VAUD;Maharana Pratap Airport;India
VCBI;Bandaranaike International Colombo Airport;Sri Lanka
VCCA;Anuradhapura Air Force Base;Sri Lanka
VCCB;Batticaloa Airport;Sri Lanka
VCCC;Colombo Ratmalana Airport;Sri Lanka
VCCG;Ampara Airport;Sri Lanka
VCCH;Hingurakgoda Air Force Base;Sri Lanka
VCCJ;Kankesanturai Airport;Sri Lanka
VCCK;Koggala Airport;Sri Lanka
VCCT;China Bay Airport;Sri Lanka
VCRI;Mattala Rajapaksa International Airport;Sri Lanka
VDBG;Battambang Airport;Cambodia
VDKH;Kampong Chhnang Airport;Cambodia
VDPP;Phnom Penh International Airport;Cambodia
VDRK;Ratanakiri Airport;Cambodia
VDSR;Siem Reap International Airport;Cambodia
VDST;Stung Treng Airport;Cambodia
VE44;Hashimara Air Force Station;India
VEAN;Along Airport;India
VEAT;Agartala Airport;India
VEBD;Bagdogra Airport;India
VEBI;Shillong Airport;India
VEBS;Biju Patnaik Airport;India
VECC;Netaji Subhash Chandra Bose International Airport;India
VEDB;Dhanbad Airport;India
VEDG;Kazi Nazrul Islam Airport;India
VEGK;Gorakhpur Airport;India
VEGT;Lokpriya Gopinath Bordoloi International Airport;India
VEGY;Gaya Airport;India
VEIM;Imphal Airport;India
VEJS;Sonari Airport;India
VEJT;Jorhat Airport;India
VEKR;Kailashahar Airport;India
VEKU;Silchar Airport;India
VELP;Lengpui Airport;India
VELR;North Lakhimpur Airport;India
VEMN;Dibrugarh Airport;India
VEMR;Dimapur Airport;India
VEMZ;Muzaffarpur Airport;India
VEPH;Panagarh Air Force Station;India
VEPT;Lok Nayak Jayaprakash Airport;India
VERC;Birsa Munda Airport;India
VERK;Rourkela Airport;India
VETZ;Tezpur Airport;India
VEZO;Ziro Airport;India
VG5W;Al Ain Airport Ain District, Shabwah Governorate, Yemen;Yemen
VGBR;Barisal Airport;Bangladesh
VGCB;Cox's Bazar Airport;Bangladesh
VGEG;Shah Amanat International Airport;Bangladesh
VGIS;Ishurdi Airport;Bangladesh
VGJR;Jessore Airport;Bangladesh
VGRJ;Shah Mokhdum Airport;Bangladesh
VGSD;Saidpur Airport;Bangladesh
VGSY;Osmany International Airport;Bangladesh
VGZR;Hazrat Shahjalal International Airport;Bangladesh
VHHH;Hong Kong International Airport;Hong Kong
VHSK;Shek Kong Air Base;Hong Kong
VIAG;Agra Airport;India
VIAL;Allahabad Airport;India
VIAM;Ambala Air Force Station;India
VIAR;Sri Guru Ram Dass Jee International Airport;India
VIBK;Nal Airport;India
